university_id,university_name,state,city,latitude,longitude,tuition_in_state_usd,tuition_out_state_usd,university_admission_rate,student_size,us_news_ranking,world_ranking,campus_setting,website_url,avg_cost_of_living_monthly,international_student_pct,public_or_private,program_id,program_name,degree_type,department,min_gpa,min_gre_quant,min_gre_verbal,min_gmat,min_toefl,min_ielts,application_deadline_fall,application_fee_usd,duration_months,stem_designated,program_admit_rate,description_text,curriculum_highlights,faculty_research_areas,avg_starting_salary_usd,male_acceptance_rate,female_acceptance_rate,historical_admit_count,historical_admit_rate,data_quality,track,tier_score,tier
228778,The University of Texas at Austin,TX,Austin,30.282825,-97.738273,11688,44908,0.2664,42855,32.0,67.0,urban,https://www.utexas.edu/,,,Public,P000792,MBA Business Administration - Leadership,MBA,"Business, Management & Marketing",3.2,151.0,150.0,722.0,100,7.0,2030-01-10,120,24,False,0.136,"MBA Business Administration - Leadership at University of Texas at Austin is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations; Finance; Leadership; Strategy; Entrepreneurship,Innovation; Marketing; Finance; Strategy; Organizational Behavior,153000,0.138,0.134,2,0.0,synthetic_demo,MBA,86.28,Tier1
236948,University of Washington-Seattle Campus,WA,Seattle,47.65538,-122.30514,12973,43209,0.3915,31942,40.0,79.0,urban,https://www.washington.edu/,,,Public,P000812,MBA Business Administration,MBA,"Business, Management & Marketing",3.0,151.0,150.0,713.0,100,7.5,2026-02-01,150,24,False,0.124,"MBA Business Administration at University of Washington is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations; Entrepreneurship; Leadership; Marketing; Finance,Marketing; Strategy; Finance; Innovation; Operations,153000,0.122,0.122,0,,synthetic_demo,MBA,85.54,Tier1
236948,University of Washington-Seattle Campus,WA,Seattle,47.65538,-122.30514,12973,43209,0.3915,31942,40.0,79.0,urban,https://www.washington.edu/,,,Public,P000832,MBA Business Administration - Finance,MBA,"Business, Management & Marketing",3.1,151.0,150.0,681.0,100,7.0,2027-03-15,50,24,False,0.176,"MBA Business Administration - Finance at University of Washington is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Strategy; Operations; Marketing; Leadership; Finance,Operations; Strategy; Innovation; Finance; Marketing,153000,0.174,0.177,4,0.25,synthetic_demo,MBA,82.24,Tier1
236948,University of Washington-Seattle Campus,WA,Seattle,47.65538,-122.30514,12973,43209,0.3915,31942,40.0,79.0,urban,https://www.washington.edu/,,,Public,P000852,MBA Business Administration - Marketing,MBA,"Business, Management & Marketing",3.2,151.0,150.0,708.0,110,7.0,2028-04-15,65,24,False,0.132,"MBA Business Administration - Marketing at University of Washington is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Marketing; Entrepreneurship; Leadership; Operations; Strategy,Organizational Behavior; Strategy; Finance; Operations; Marketing,155000,0.127,0.137,0,,synthetic_demo,MBA,85.95,Tier1
236948,University of Washington-Seattle Campus,WA,Seattle,47.65538,-122.30514,12973,43209,0.3915,31942,40.0,79.0,urban,https://www.washington.edu/,,,Public,P000872,MBA Business Administration - Operations,MBA,"Business, Management & Marketing",3.0,148.0,148.0,704.0,105,7.0,2029-01-05,0,24,False,0.121,"MBA Business Administration - Operations at University of Washington is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Marketing; Operations; Leadership; Entrepreneurship; Strategy,Strategy; Operations; Finance; Marketing; Innovation,151000,0.128,0.112,0,,synthetic_demo,MBA,85.35,Tier1
236948,University of Washington-Seattle Campus,WA,Seattle,47.65538,-122.30514,12973,43209,0.3915,31942,40.0,79.0,urban,https://www.washington.edu/,,,Public,P000892,MBA Business Administration - Leadership,MBA,"Business, Management & Marketing",3.0,149.0,149.0,706.0,100,7.0,2030-02-01,95,24,False,0.14,"MBA Business Administration - Leadership at University of Washington is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Marketing; Strategy; Entrepreneurship; Operations; Finance,Strategy; Marketing; Operations; Innovation; Organizational Behavior,158000,0.147,0.133,3,0.667,synthetic_demo,MBA,84.48,Tier1
110680,University of California-San Diego,CA,La Jolla,32.877749,-117.235866,16758,50958,0.2671,34948,28.0,105.0,urban,www.ucsd.edu/,,,Public,P000912,MBA Business Administration,MBA,"Business, Management & Marketing",3.0,151.0,150.0,730.0,110,7.0,2026-04-05,95,24,False,0.086,"MBA Business Administration at University of California San Diego is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Strategy; Marketing; Finance; Leadership; Entrepreneurship,Innovation; Operations; Organizational Behavior; Marketing; Strategy,156000,0.085,0.086,2,0.0,synthetic_demo,MBA,88.08,Tier1
110680,University of California-San Diego,CA,La Jolla,32.877749,-117.235866,16758,50958,0.2671,34948,28.0,105.0,urban,www.ucsd.edu/,,,Public,P000932,MBA Business Administration - Finance,MBA,"Business, Management & Marketing",3.0,151.0,153.0,681.0,100,7.0,2027-01-10,90,24,False,0.184,"MBA Business Administration - Finance at University of California San Diego is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations; Marketing; Finance; Entrepreneurship; Strategy,Strategy; Finance; Organizational Behavior; Operations; Innovation,151000,0.184,0.181,2,0.5,synthetic_demo,MBA,81.34,Tier1
110680,University of California-San Diego,CA,La Jolla,32.877749,-117.235866,16758,50958,0.2671,34948,28.0,105.0,urban,www.ucsd.edu/,,,Public,P000952,MBA Business Administration - Marketing,MBA,"Business, Management & Marketing",3.0,148.0,151.0,666.0,105,7.0,2028-02-20,105,24,False,0.157,"MBA Business Administration - Marketing at University of California San Diego is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations; Finance; Entrepreneurship; Leadership; Strategy,Operations; Finance; Strategy; Marketing; Innovation,156000,0.162,0.152,1,0.0,synthetic_demo,MBA,82.12,Tier1
110680,University of California-San Diego,CA,La Jolla,32.877749,-117.235866,16758,50958,0.2671,34948,28.0,105.0,urban,www.ucsd.edu/,,,Public,P000972,MBA Business Administration - Operations,MBA,"Business, Management & Marketing",3.1,153.0,148.0,702.0,105,7.5,2029-04-10,50,24,False,0.076,"MBA Business Administration - Operations at University of California San Diego is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations; Marketing; Leadership; Strategy; Entrepreneurship,Organizational Behavior; Finance; Marketing; Strategy; Innovation,158000,0.086,0.067,0,,synthetic_demo,MBA,88.02,Tier1
110680,University of California-San Diego,CA,La Jolla,32.877749,-117.235866,16758,50958,0.2671,34948,28.0,105.0,urban,www.ucsd.edu/,,,Public,P000992,MBA Business Administration - Leadership,MBA,"Business, Management & Marketing",3.0,149.0,153.0,712.0,100,7.0,2030-04-10,125,24,False,0.142,"MBA Business Administration - Leadership at University of California San Diego is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Entrepreneurship; Strategy; Finance; Marketing; Leadership,Strategy; Marketing; Innovation; Organizational Behavior; Operations,152000,0.139,0.142,4,0.5,synthetic_demo,MBA,84.6,Tier1
190150,Columbia University in the City of New York,NY,New York,40.808286,-73.961885,71845,71845,0.0399,8973,12.0,13.0,urban,www.columbia.edu/,,,Private,P001012,MBA Business Administration,MBA,"Business, Management & Marketing",3.0,151.0,148.0,703.0,100,7.0,2026-03-05,200,24,False,0.125,"MBA Business Administration at Columbia University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Entrepreneurship; Marketing; Leadership; Finance; Strategy,Strategy; Innovation; Organizational Behavior; Marketing; Finance,149000,0.121,0.128,1,1.0,synthetic_demo,MBA,85.11,Tier1
190150,Columbia University in the City of New York,NY,New York,40.808286,-73.961885,71845,71845,0.0399,8973,12.0,13.0,urban,www.columbia.edu/,,,Private,P001032,MBA Business Administration - Finance,MBA,"Business, Management & Marketing",3.1,151.0,150.0,711.0,100,7.0,2027-03-15,0,24,False,0.119,"MBA Business Administration - Finance at Columbia University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Leadership; Strategy; Finance; Marketing; Entrepreneurship,Marketing; Strategy; Operations; Organizational Behavior; Finance,151000,0.131,0.102,1,0.0,synthetic_demo,MBA,86.21,Tier1
190150,Columbia University in the City of New York,NY,New York,40.808286,-73.961885,71845,71845,0.0399,8973,12.0,13.0,urban,www.columbia.edu/,,,Private,P001052,MBA Business Administration - Marketing,MBA,"Business, Management & Marketing",3.0,151.0,152.0,727.0,100,7.0,2028-01-05,0,24,False,0.102,"MBA Business Administration - Marketing at Columbia University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations; Entrepreneurship; Leadership; Strategy; Marketing,Organizational Behavior; Operations; Innovation; Finance; Strategy,151000,0.088,0.113,0,,synthetic_demo,MBA,87.16,Tier1
190150,Columbia University in the City of New York,NY,New York,40.808286,-73.961885,71845,71845,0.0399,8973,12.0,13.0,urban,www.columbia.edu/,,,Private,P001072,MBA Business Administration - Operations,MBA,"Business, Management & Marketing",3.2,151.0,150.0,711.0,100,7.5,2029-02-20,200,24,False,0.149,"MBA Business Administration - Operations at Columbia University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations; Entrepreneurship; Leadership; Strategy; Finance,Operations; Finance; Innovation; Strategy; Marketing,147000,0.156,0.136,0,,synthetic_demo,MBA,85.21,Tier1
190150,Columbia University in the City of New York,NY,New York,40.808286,-73.961885,71845,71845,0.0399,8973,12.0,13.0,urban,www.columbia.edu/,,,Private,P001092,MBA Business Administration - Leadership,MBA,"Business, Management & Marketing",3.0,150.0,153.0,698.0,100,7.0,2030-03-15,105,24,False,0.164,"MBA Business Administration - Leadership at Columbia University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Marketing; Strategy; Operations; Leadership; Finance,Innovation; Marketing; Operations; Strategy; Finance,159000,0.151,0.175,0,,synthetic_demo,MBA,82.98,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001112,MBA Business Administration,MBA,"Business, Management & Marketing",3.1,151.0,148.0,676.0,100,7.0,2026-01-15,200,24,False,0.151,"MBA Business Administration at Cornell University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Strategy, Finance, Marketing and offers opportunities to build depth through electives, projects, and faculty-led research.",Strategy; Entrepreneurship; Operations; Finance; Leadership,Finance; Marketing; Organizational Behavior; Innovation; Strategy,155000,0.166,0.135,2,0.5,synthetic_demo,MBA,83.3,Tier1
