applicant_id,track,gpa_normalized_4,gre_score,toefl_score,has_research,university_rating,admit_probability,admission_status,gmat_score,work_experience_months,major,work_industry,profile_score,recommended_tier
MS308,MS,3.6,325.0,112.0,1.0,4.0,0.8,,,,,,87.9,Tier1
MS309,MS,3.412,312.0,108.0,0.0,3.0,0.69,,,,,,81.1,Tier2
MS310,MS,3.44,308.0,110.0,0.0,4.0,0.7,,,,,,81.6,Tier2
MS311,MS,3.496,320.0,104.0,1.0,3.0,0.76,,,,,,84.41,Tier1
MS312,MS,3.672,328.0,108.0,1.0,4.0,0.84,,,,,,89.58,Tier1
MS313,MS,3.6,311.0,107.0,1.0,4.0,0.78,,,,,,85.44,Tier1
MS314,MS,3.216,301.0,100.0,0.0,3.0,0.67,,,,,,77.51,Tier2
MS315,MS,3.252,305.0,105.0,0.0,2.0,0.66,,,,,,78.21,Tier2
MS316,MS,3.228,308.0,104.0,0.0,2.0,0.65,,,,,,77.79,Tier2
MS317,MS,3.144,298.0,101.0,0.0,2.0,0.54,,,,,,71.86,Tier2
MS318,MS,3.204,300.0,99.0,0.0,1.0,0.58,,,,,,73.65,Tier2
MS319,MS,3.52,324.0,111.0,1.0,3.0,0.79,,,,,,86.9,Tier1
MS320,MS,3.476,327.0,113.0,1.0,4.0,0.8,,,,,,87.55,Tier1
MS321,MS,3.4,317.0,106.0,1.0,3.0,0.75,,,,,,83.56,Tier1
MS322,MS,3.376,323.0,104.0,1.0,3.0,0.73,,,,,,82.83,Tier1
MS323,MS,3.308,314.0,107.0,0.0,2.0,0.72,,,,,,81.8,Tier2
MS324,MS,3.272,305.0,102.0,0.0,2.0,0.62,,,,,,76.34,Tier2
MS325,MS,3.332,315.0,104.0,0.0,3.0,0.67,,,,,,79.62,Tier2
MS326,MS,3.656,326.0,116.0,1.0,3.0,0.81,,,,,,89.15,Tier1
MS327,MS,3.208,299.0,100.0,0.0,3.0,0.63,,,,,,75.73,Tier2
MS328,MS,3.144,295.0,101.0,0.0,2.0,0.69,,,,,,77.64,Tier2
MS329,MS,3.508,324.0,112.0,1.0,4.0,0.8,,,,,,87.36,Tier1
MS330,MS,3.156,297.0,96.0,0.0,2.0,0.43,,,,,,66.82,Tier2
MS331,MS,3.464,327.0,113.0,1.0,3.0,0.8,,,,,,87.49,Tier1
MS332,MS,3.248,311.0,105.0,1.0,2.0,0.73,,,,,,81.43,Tier2
MS333,MS,3.284,308.0,106.0,1.0,3.0,0.75,,,,,,82.32,Tier2
MS334,MS,3.416,319.0,108.0,1.0,3.0,0.71,,,,,,82.44,Tier2
MS335,MS,3.46,312.0,107.0,1.0,4.0,0.73,,,,,,82.82,Tier1
MS336,MS,3.644,325.0,111.0,1.0,4.0,0.83,,,,,,89.19,Tier1
MS337,MS,3.516,319.0,110.0,0.0,3.0,0.72,,,,,,83.59,Tier1
MS338,MS,3.788,332.0,118.0,1.0,5.0,0.94,,,,,,95.7,Tier1
MS339,MS,3.496,323.0,108.0,1.0,5.0,0.81,,,,,,87.13,Tier1
MS340,MS,3.464,324.0,107.0,1.0,5.0,0.81,,,,,,86.92,Tier1
MS341,MS,3.384,312.0,107.0,1.0,3.0,0.75,,,,,,83.24,Tier1
MS342,MS,3.504,326.0,110.0,1.0,3.0,0.79,,,,,,86.84,Tier1
MS343,MS,3.296,308.0,106.0,0.0,3.0,0.58,,,,,,75.58,Tier2
MS344,MS,3.252,305.0,103.0,0.0,2.0,0.59,,,,,,75.16,Tier2
MS345,MS,2.936,295.0,96.0,0.0,2.0,0.47,,,,,,67.17,Tier2
MS346,MS,2.972,316.0,98.0,0.0,1.0,0.49,,,,,,69.95,Tier2
MS347,MS,3.056,304.0,97.0,0.0,2.0,0.47,,,,,,68.56,Tier2
MS348,MS,2.936,299.0,94.0,0.0,1.0,0.42,,,,,,65.22,Tier2
MS349,MS,2.9,302.0,99.0,0.0,1.0,0.57,,,,,,71.88,Tier2
MS350,MS,3.216,313.0,101.0,0.0,3.0,0.62,,,,,,76.52,Tier2
MS351,MS,3.308,318.0,107.0,1.0,3.0,0.74,,,,,,82.9,Tier1
MS352,MS,3.468,325.0,110.0,1.0,4.0,0.73,,,,,,84.19,Tier1
MS353,MS,3.224,303.0,100.0,1.0,2.0,0.64,,,,,,76.5,Tier2
MS354,MS,3.268,300.0,102.0,0.0,3.0,0.63,,,,,,76.35,Tier2
MS355,MS,3.068,297.0,98.0,0.0,2.0,0.59,,,,,,73.03,Tier2
MS356,MS,3.248,317.0,106.0,0.0,2.0,0.73,,,,,,82.0,Tier2
MS357,MS,3.508,327.0,109.0,1.0,3.0,0.79,,,,,,86.81,Tier1
MS358,MS,3.156,301.0,104.0,1.0,2.0,0.68,,,,,,78.11,Tier2
MS359,MS,3.056,314.0,105.0,0.0,2.0,0.7,,,,,,79.49,Tier2
MS360,MS,3.376,321.0,107.0,0.0,2.0,0.81,,,,,,86.26,Tier1
MS361,MS,3.456,322.0,110.0,1.0,3.0,0.85,,,,,,88.71,Tier1
MS362,MS,3.816,334.0,116.0,1.0,4.0,0.93,,,,,,95.34,Tier1
MS363,MS,3.692,338.0,115.0,1.0,5.0,0.91,,,,,,94.09,Tier1
MS364,MS,3.344,306.0,103.0,0.0,2.0,0.69,,,,,,79.69,Tier2
MS365,MS,3.56,313.0,102.0,1.0,3.0,0.77,,,,,,84.36,Tier1
MS366,MS,3.668,330.0,114.0,1.0,4.0,0.86,,,,,,91.25,Tier1
MS367,MS,3.336,320.0,104.0,1.0,3.0,0.74,,,,,,82.81,Tier1
MS368,MS,2.984,311.0,98.0,0.0,1.0,0.57,,,,,,72.84,Tier2
MS369,MS,3.152,298.0,92.0,0.0,1.0,0.51,,,,,,69.57,Tier2
MS370,MS,3.212,301.0,98.0,1.0,1.0,0.67,,,,,,77.24,Tier2
MS371,MS,3.296,310.0,103.0,0.0,2.0,0.72,,,,,,80.95,Tier2
MS372,MS,3.688,324.0,110.0,1.0,3.0,0.89,,,,,,91.61,Tier1
MS373,MS,3.848,336.0,119.0,1.0,4.0,0.95,,,,,,96.82,Tier1
MS374,MS,3.416,321.0,109.0,1.0,3.0,0.79,,,,,,85.91,Tier1
MS375,MS,3.06,315.0,105.0,0.0,2.0,0.39,,,,,,67.19,Tier2
MS376,MS,3.064,304.0,101.0,0.0,2.0,0.38,,,,,,65.5,Tier2
MS377,MS,2.972,297.0,96.0,0.0,2.0,0.34,,,,,,62.3,Tier2
MS378,MS,3.024,290.0,100.0,0.0,1.0,0.47,,,,,,67.74,Tier2
MS379,MS,3.06,303.0,98.0,0.0,1.0,0.56,,,,,,72.23,Tier2
MS380,MS,3.372,311.0,99.0,1.0,1.0,0.71,,,,,,80.5,Tier2
MS381,MS,3.536,322.0,104.0,1.0,3.0,0.78,,,,,,85.56,Tier1
MS382,MS,3.468,319.0,105.0,1.0,3.0,0.73,,,,,,83.12,Tier1
MS383,MS,3.66,324.0,110.0,1.0,4.0,0.82,,,,,,88.67,Tier1
MS384,MS,3.304,300.0,100.0,0.0,3.0,0.62,,,,,,75.88,Tier2
MS385,MS,3.896,340.0,113.0,1.0,4.0,0.96,,,,,,97.01,Tier1
MS386,MS,3.928,335.0,117.0,1.0,5.0,0.96,,,,,,97.3,Tier1
MS387,MS,3.184,302.0,101.0,0.0,2.0,0.46,,,,,,69.15,Tier2
MS388,MS,3.24,307.0,105.0,0.0,2.0,0.53,,,,,,73.1,Tier2
MS389,MS,3.12,296.0,97.0,0.0,2.0,0.49,,,,,,69.09,Tier2
MS390,MS,3.376,320.0,108.0,1.0,3.0,0.76,,,,,,84.31,Tier1
MS391,MS,3.296,314.0,102.0,0.0,2.0,0.64,,,,,,77.92,Tier2
MS392,MS,3.46,318.0,106.0,0.0,3.0,0.71,,,,,,82.33,Tier2
MS393,MS,3.648,326.0,112.0,1.0,4.0,0.84,,,,,,89.81,Tier1
MS394,MS,3.504,317.0,104.0,0.0,2.0,0.77,,,,,,84.63,Tier1
MS395,MS,3.692,329.0,111.0,1.0,4.0,0.89,,,,,,92.13,Tier1
MS396,MS,3.616,324.0,110.0,1.0,3.0,0.82,,,,,,88.45,Tier1
MS397,MS,3.644,325.0,107.0,1.0,3.0,0.84,,,,,,89.09,Tier1
MS398,MS,3.78,330.0,116.0,1.0,4.0,0.91,,,,,,94.06,Tier1
MS399,MS,3.512,312.0,103.0,0.0,3.0,0.67,,,,,,80.18,Tier2
MS400,MS,3.864,333.0,117.0,1.0,4.0,0.95,,,,,,96.43,Tier1
MS401,MS,3.288,304.0,100.0,0.0,2.0,0.63,,,,,,76.49,Tier2
MS402,MS,3.336,315.0,105.0,0.0,2.0,0.66,,,,,,79.37,Tier2
MS403,MS,3.576,324.0,109.0,1.0,3.0,0.78,,,,,,86.53,Tier1
MS404,MS,3.692,330.0,116.0,1.0,4.0,0.91,,,,,,93.62,Tier1
MS405,MS,3.056,311.0,101.0,1.0,3.0,0.62,,,,,,75.57,Tier2
MS406,MS,2.98,302.0,99.0,0.0,3.0,0.52,,,,,,70.28,Tier2
MS407,MS,3.208,322.0,103.0,1.0,4.0,0.61,,,,,,76.99,Tier2
MS408,MS,3.18,298.0,100.0,1.0,3.0,0.58,,,,,,73.51,Tier2
MS409,MS,3.068,297.0,101.0,1.0,3.0,0.57,,,,,,72.6,Tier2
MS410,MS,3.208,300.0,98.0,0.0,1.0,0.61,,,,,,74.75,Tier2
MS411,MS,3.024,301.0,96.0,0.0,1.0,0.54,,,,,,70.85,Tier2
MS412,MS,3.252,313.0,94.0,0.0,2.0,0.56,,,,,,73.42,Tier2
MS413,MS,3.152,314.0,102.0,1.0,4.0,0.59,,,,,,75.2,Tier2
MS414,MS,3.176,317.0,101.0,1.0,3.0,0.49,,,,,,71.41,Tier2
MS415,MS,3.34,321.0,110.0,1.0,4.0,0.72,,,,,,82.85,Tier1
MS416,MS,3.5,327.0,106.0,1.0,4.0,0.76,,,,,,85.19,Tier1
MS417,MS,3.24,315.0,104.0,0.0,3.0,0.65,,,,,,78.36,Tier2
MS418,MS,3.072,316.0,103.0,0.0,3.0,0.52,,,,,,72.27,Tier2
MS419,MS,3.212,309.0,111.0,0.0,2.0,0.6,,,,,,76.66,Tier2
MS420,MS,3.192,308.0,102.0,1.0,2.0,0.58,,,,,,74.56,Tier2
MS421,MS,2.968,299.0,100.0,0.0,3.0,0.42,,,,,,66.13,Tier2
MS422,MS,3.58,321.0,112.0,1.0,3.0,0.77,,,,,,86.3,Tier1
MS423,MS,3.608,322.0,112.0,1.0,4.0,0.73,,,,,,84.92,Tier1
MS424,MS,3.816,334.0,119.0,1.0,5.0,0.94,,,,,,96.11,Tier1
MS425,MS,3.784,325.0,114.0,1.0,5.0,0.91,,,,,,93.47,Tier1
MS426,MS,3.944,323.0,111.0,1.0,5.0,0.92,,,,,,94.15,Tier1
MS427,MS,3.428,312.0,106.0,0.0,3.0,0.71,,,,,,81.73,Tier2
MS428,MS,3.46,310.0,101.0,1.0,3.0,0.71,,,,,,81.12,Tier2
MS429,MS,3.496,316.0,103.0,0.0,2.0,0.69,,,,,,81.19,Tier2
MS430,MS,3.624,340.0,115.0,1.0,5.0,0.95,,,,,,95.5,Tier1
MS431,MS,3.252,311.0,104.0,1.0,3.0,0.74,,,,,,81.73,Tier2
MS432,MS,3.512,320.0,112.0,1.0,2.0,0.73,,,,,,84.29,Tier1
MS433,MS,3.688,324.0,112.0,1.0,4.0,0.86,,,,,,90.66,Tier1
MS434,MS,3.416,316.0,111.0,0.0,4.0,0.71,,,,,,82.59,Tier1
MS435,MS,3.284,306.0,103.0,0.0,3.0,0.64,,,,,,77.4,Tier2
MS436,MS,3.072,309.0,105.0,0.0,2.0,0.55,,,,,,73.21,Tier2
MS437,MS,2.892,310.0,110.0,1.0,1.0,0.58,,,,,,74.2,Tier2
MS438,MS,3.06,317.0,106.0,1.0,1.0,0.61,,,,,,76.26,Tier2
MS439,MS,3.416,318.0,110.0,1.0,1.0,0.67,,,,,,81.01,Tier2
MS440,MS,3.384,312.0,105.0,0.0,2.0,0.66,,,,,,79.39,Tier2
MS441,MS,3.116,305.0,104.0,0.0,2.0,0.53,,,,,,72.21,Tier2
MS442,MS,3.464,332.0,112.0,1.0,1.0,0.79,,,,,,87.33,Tier1
MS443,MS,3.776,331.0,116.0,1.0,4.0,0.92,,,,,,94.52,Tier1
MS444,MS,3.664,321.0,114.0,1.0,5.0,0.87,,,,,,90.97,Tier1
MS445,MS,3.7,324.0,113.0,1.0,5.0,0.92,,,,,,93.25,Tier1
MS446,MS,3.632,328.0,116.0,1.0,5.0,0.91,,,,,,93.18,Tier1
MS447,MS,3.868,327.0,118.0,1.0,4.0,0.93,,,,,,95.33,Tier1
MS448,MS,3.588,320.0,108.0,1.0,3.0,0.84,,,,,,88.57,Tier1
MS449,MS,3.608,312.0,109.0,0.0,2.0,0.8,,,,,,86.61,Tier1
MS450,MS,3.652,315.0,101.0,0.0,3.0,0.79,,,,,,85.65,Tier1
MS451,MS,3.544,320.0,112.0,1.0,4.0,0.82,,,,,,88.05,Tier1
MS452,MS,3.7,324.0,113.0,1.0,4.0,0.89,,,,,,92.05,Tier1
MS453,MS,3.84,328.0,116.0,1.0,4.0,0.93,,,,,,95.02,Tier1
MS454,MS,3.504,319.0,103.0,1.0,3.0,0.73,,,,,,83.05,Tier1
MS455,MS,3.204,310.0,105.0,0.0,2.0,0.71,,,,,,80.34,Tier2
MS456,MS,3.056,305.0,102.0,0.0,2.0,0.59,,,,,,74.06,Tier2
MS457,MS,3.152,299.0,100.0,0.0,2.0,0.51,,,,,,70.65,Tier2
MS458,MS,3.028,295.0,99.0,0.0,1.0,0.37,,,,,,64.01,Tier2
MS459,MS,3.412,312.0,100.0,1.0,1.0,0.69,,,,,,80.1,Tier2
MS460,MS,3.744,329.0,113.0,1.0,4.0,0.89,,,,,,92.64,Tier1
MS461,MS,3.464,319.0,105.0,1.0,4.0,0.77,,,,,,84.7,Tier1
MS462,MS,3.252,301.0,102.0,1.0,3.0,0.68,,,,,,78.34,Tier2
MS463,MS,3.176,307.0,105.0,0.0,4.0,0.62,,,,,,76.38,Tier2
MS464,MS,3.144,304.0,107.0,0.0,3.0,0.57,,,,,,74.25,Tier2
MS465,MS,2.884,298.0,97.0,0.0,2.0,0.45,,,,,,66.46,Tier2
MS466,MS,3.304,305.0,96.0,0.0,4.0,0.54,,,,,,72.55,Tier2
MS467,MS,3.492,314.0,99.0,1.0,4.0,0.71,,,,,,81.32,Tier2
MS468,MS,3.512,318.0,101.0,1.0,5.0,0.78,,,,,,84.77,Tier1
MS469,MS,3.552,323.0,110.0,1.0,4.0,0.81,,,,,,87.66,Tier1
MS470,MS,3.664,326.0,114.0,1.0,4.0,0.86,,,,,,90.94,Tier1
MS471,MS,3.708,320.0,110.0,1.0,5.0,0.87,,,,,,90.62,Tier1
MS472,MS,3.236,311.0,103.0,0.0,3.0,0.64,,,,,,77.52,Tier2
MS473,MS,3.792,327.0,116.0,1.0,4.0,0.9,,,,,,93.5,Tier1
MS474,MS,3.26,316.0,102.0,0.0,2.0,0.67,,,,,,79.09,Tier2
MS475,MS,3.18,308.0,105.0,1.0,4.0,0.67,,,,,,78.47,Tier2
MS476,MS,3.152,300.0,101.0,0.0,3.0,0.59,,,,,,74.04,Tier2
MS477,MS,3.248,304.0,104.0,0.0,3.0,0.62,,,,,,76.39,Tier2
MS478,MS,3.272,309.0,105.0,0.0,4.0,0.65,,,,,,78.21,Tier2
MS479,MS,3.396,318.0,103.0,1.0,3.0,0.71,,,,,,81.64,Tier2
MS480,MS,3.584,325.0,110.0,1.0,4.0,0.79,,,,,,87.17,Tier1
MS481,MS,3.604,321.0,102.0,1.0,3.0,0.8,,,,,,86.37,Tier1
MS482,MS,3.392,323.0,107.0,1.0,4.0,0.78,,,,,,85.28,Tier1
MS483,MS,3.508,328.0,113.0,1.0,4.0,0.83,,,,,,88.98,Tier1
MS484,MS,3.168,304.0,103.0,0.0,5.0,0.71,,,,,,79.47,Tier2
MS485,MS,3.156,317.0,106.0,1.0,3.0,0.73,,,,,,81.54,Tier2
MS486,MS,3.336,311.0,101.0,1.0,2.0,0.7,,,,,,80.17,Tier2
MS487,MS,3.348,319.0,102.0,0.0,3.0,0.68,,,,,,80.15,Tier2
MS488,MS,3.656,327.0,115.0,0.0,4.0,0.79,,,,,,88.3,Tier1
MS489,MS,3.448,322.0,112.0,1.0,3.0,0.76,,,,,,85.32,Tier1
MS490,MS,3.4,302.0,110.0,0.0,3.0,0.65,,,,,,78.96,Tier2
MS491,MS,3.248,307.0,105.0,1.0,2.0,0.67,,,,,,78.74,Tier2
MS492,MS,3.124,297.0,99.0,0.0,4.0,0.54,,,,,,71.43,Tier2
MS493,MS,3.076,298.0,101.0,1.0,4.0,0.53,,,,,,71.12,Tier2
MS494,MS,3.288,300.0,95.0,1.0,2.0,0.62,,,,,,75.17,Tier2
MS495,MS,3.38,301.0,99.0,1.0,3.0,0.68,,,,,,78.61,Tier2
MS496,MS,3.608,332.0,108.0,1.0,5.0,0.87,,,,,,90.75,Tier1
MS497,MS,3.948,337.0,117.0,1.0,5.0,0.96,,,,,,97.54,Tier1
MS498,MS,3.824,330.0,120.0,1.0,5.0,0.93,,,,,,95.58,Tier1
MS499,MS,3.372,312.0,103.0,0.0,4.0,0.73,,,,,,81.88,Tier2
MS500,MS,3.616,327.0,113.0,0.0,4.0,0.84,,,,,,89.85,Tier1
MS_SYN1,MS,3.367281138943436,311.0,104.0,0.0,4.0,0.78,,,,,,83.9,Tier1
MS_SYN2,MS,3.64639290294733,319.0,108.0,0.0,5.0,0.87,,,,,,89.99,Tier1
MS_SYN3,MS,3.497870459239751,321.0,111.0,0.0,4.0,0.74,,,,,,84.57,Tier1
MS_SYN4,MS,3.1244407501474507,316.0,101.0,0.0,2.0,0.54,,,,,,73.08,Tier2
MS_SYN5,MS,3.57049459698933,327.0,114.0,1.0,3.0,0.72,,,,,,84.95,Tier1
MS_SYN6,MS,3.165782009279069,300.0,99.0,0.0,1.0,0.47,,,,,,69.06,Tier2
MS_SYN7,MS,3.395518425566185,322.0,110.0,0.0,4.0,0.74,,,,,,84.0,Tier1
MS_SYN8,MS,3.426493358176756,324.0,110.0,0.0,5.0,0.85,,,,,,88.71,Tier1
MS_SYN9,MS,3.5309649876949223,318.0,104.0,1.0,2.0,0.69,,,,,,81.64,Tier2
MS_SYN10,MS,3.1601589515395307,317.0,101.0,0.0,2.0,0.6,,,,,,75.73,Tier2
MS_SYN11,MS,3.277564953204279,308.0,104.0,0.0,1.0,0.62,,,,,,76.83,Tier2
MS_SYN12,MS,3.629647984222719,334.0,113.0,1.0,5.0,0.91,,,,,,93.23,Tier1
MS_SYN13,MS,3.354973637612375,315.0,100.0,0.0,2.0,0.65,,,,,,78.44,Tier2
MS_SYN14,MS,3.692009974815946,323.0,113.0,1.0,4.0,0.92,,,,,,93.14,Tier1
MS_SYN15,MS,3.610209601969453,326.0,111.0,0.0,4.0,0.88,,,,,,91.1,Tier1
MS_SYN16,MS,3.4162903962778604,322.0,109.0,0.0,2.0,0.65,,,,,,80.38,Tier2
MS_SYN17,MS,3.272766494680272,306.0,107.0,0.0,2.0,0.7,,,,,,80.24,Tier2
MS_SYN18,MS,3.343967749603278,313.0,103.0,1.0,4.0,0.77,,,,,,83.41,Tier1
MS_SYN19,MS,3.14528322521791,315.0,112.0,1.0,1.0,0.65,,,,,,78.89,Tier2
MS_SYN20,MS,3.462556231562768,316.0,106.0,0.0,1.0,0.61,,,,,,78.2,Tier2
MS_SYN21,MS,3.680062744531578,318.0,109.0,1.0,5.0,0.81,,,,,,87.81,Tier1
MS_SYN22,MS,3.685102126721581,326.0,110.0,0.0,5.0,0.88,,,,,,91.35,Tier1
MS_SYN23,MS,3.543521842792733,322.0,111.0,1.0,5.0,0.85,,,,,,89.27,Tier1
MS_SYN24,MS,3.551525651316297,325.0,110.0,1.0,2.0,0.7,,,,,,83.4,Tier1
MS_SYN25,MS,3.384168629044203,313.0,106.0,0.0,2.0,0.68,,,,,,80.39,Tier2
MS_SYN26,MS,3.685019355351471,333.0,114.0,1.0,4.0,0.82,,,,,,89.96,Tier1
MS_SYN27,MS,3.7029071462214818,318.0,109.0,0.0,4.0,0.86,,,,,,89.92,Tier1
MS_SYN28,MS,3.141087610084449,314.0,106.0,1.0,2.0,0.58,,,,,,75.24,Tier2
MS_SYN29,MS,3.463058234945056,312.0,114.0,1.0,3.0,0.76,,,,,,84.91,Tier1
MS_SYN30,MS,3.5237361745339166,318.0,104.0,1.0,4.0,0.81,,,,,,86.4,Tier1
MS_SYN31,MS,3.446071945399919,309.0,100.0,0.0,1.0,0.62,,,,,,77.25,Tier2
MS_SYN32,MS,3.26982929963067,307.0,110.0,0.0,3.0,0.6,,,,,,76.67,Tier2
MS_SYN33,MS,3.2030835750038253,316.0,105.0,0.0,2.0,0.62,,,,,,77.18,Tier2
MS_SYN34,MS,3.512949237113768,328.0,114.0,1.0,4.0,0.88,,,,,,91.13,Tier1
MS_SYN35,MS,3.710442335379884,326.0,111.0,1.0,5.0,0.79,,,,,,88.0,Tier1
MS_SYN36,MS,3.222737960405561,312.0,110.0,1.0,1.0,0.64,,,,,,78.4,Tier2
MS_SYN37,MS,3.281520704598048,313.0,108.0,0.0,1.0,0.57,,,,,,75.72,Tier2
MS_SYN38,MS,3.355090248743381,310.0,105.0,0.0,1.0,0.7,,,,,,80.69,Tier2
MS_SYN39,MS,3.630139567695871,324.0,112.0,1.0,3.0,0.78,,,,,,87.17,Tier1
MS_SYN40,MS,2.901038460724677,295.0,98.0,1.0,1.0,0.48,,,,,,67.65,Tier2
MS_SYN41,MS,3.816148344450683,326.0,115.0,1.0,5.0,0.87,,,,,,92.23,Tier1
MS_SYN42,MS,3.300944076100423,305.0,103.0,1.0,4.0,0.76,,,,,,82.21,Tier2
MS_SYN43,MS,3.3683556118337883,320.0,106.0,0.0,2.0,0.65,,,,,,79.62,Tier2
MS_SYN44,MS,3.4708717660981265,317.0,109.0,0.0,4.0,0.8,,,,,,86.29,Tier1
MS_SYN45,MS,3.374758529946115,314.0,111.0,1.0,4.0,0.87,,,,,,88.64,Tier1
MS_SYN46,MS,3.1332497760372364,311.0,101.0,1.0,1.0,0.6,,,,,,75.16,Tier2
MS_SYN47,MS,3.558020167634305,318.0,110.0,0.0,4.0,0.78,,,,,,86.12,Tier1
MS_SYN48,MS,3.482323808223775,328.0,108.0,0.0,5.0,0.82,,,,,,87.83,Tier1
MS_SYN49,MS,3.360404281377825,316.0,103.0,1.0,3.0,0.71,,,,,,81.31,Tier2
MS_SYN50,MS,3.651029304389759,326.0,112.0,1.0,3.0,0.77,,,,,,87.03,Tier1
MS_SYN51,MS,3.4818267896537223,312.0,107.0,1.0,4.0,0.81,,,,,,86.13,Tier1
MS_SYN52,MS,3.734865966837508,333.0,112.0,0.0,5.0,0.92,,,,,,93.96,Tier1
MS_SYN53,MS,3.48597455819607,306.0,115.0,1.0,4.0,0.82,,,,,,87.1,Tier1
MS_SYN54,MS,3.198205722130351,305.0,104.0,0.0,2.0,0.64,,,,,,77.02,Tier2
MS_SYN55,MS,3.52026030582776,325.0,111.0,0.0,5.0,0.79,,,,,,86.97,Tier1
MS_SYN56,MS,3.021696339622797,293.0,89.0,0.0,1.0,0.37,,,,,,62.58,Tier2
MS_SYN57,MS,3.594503084044059,320.0,113.0,0.0,3.0,0.74,,,,,,85.23,Tier1
MS_SYN58,MS,3.5033636748625456,324.0,113.0,1.0,4.0,0.79,,,,,,87.07,Tier1
MS_SYN59,MS,3.6486375904823625,317.0,105.0,1.0,5.0,0.86,,,,,,89.08,Tier1
MS_SYN60,MS,3.749778284905708,339.0,119.0,0.0,5.0,0.97,,,,,,97.35,Tier1
MS_SYN61,MS,3.63053125081452,326.0,111.0,1.0,5.0,0.89,,,,,,91.6,Tier1
MS_SYN62,MS,3.623809333451541,330.0,113.0,1.0,4.0,0.8,,,,,,88.51,Tier1
MS_SYN63,MS,2.904680948224385,296.0,99.0,0.0,1.0,0.5,,,,,,68.66,Tier2
MS_SYN64,MS,2.852872044558328,291.0,99.0,0.0,1.0,0.38,,,,,,63.24,Tier2
MS_SYN65,MS,3.1849616619857546,303.0,98.0,1.0,2.0,0.63,,,,,,75.65,Tier2
MS_SYN66,MS,3.2462598721768634,327.0,112.0,0.0,2.0,0.59,,,,,,77.88,Tier2
MS_SYN67,MS,3.6783649022111815,321.0,105.0,0.0,3.0,0.75,,,,,,85.12,Tier1
MS_SYN68,MS,3.7358377151243873,321.0,110.0,1.0,5.0,0.78,,,,,,87.23,Tier1
MS_SYN69,MS,3.061169071493263,303.0,101.0,1.0,1.0,0.55,,,,,,72.21,Tier2
MS_SYN70,MS,3.3891602782303174,315.0,104.0,0.0,2.0,0.67,,,,,,79.91,Tier2
MS_SYN71,MS,3.6516806818687737,314.0,108.0,0.0,4.0,0.74,,,,,,84.45,Tier1
MS_SYN72,MS,2.900760671470507,295.0,90.0,0.0,2.0,0.46,,,,,,65.84,Tier2
MS_SYN73,MS,3.3402195677780475,314.0,104.0,0.0,2.0,0.64,,,,,,78.39,Tier2
MS_SYN74,MS,3.6378342116851887,322.0,113.0,1.0,5.0,0.79,,,,,,87.59,Tier1
MS_SYN75,MS,3.340097719733701,306.0,103.0,1.0,1.0,0.7,,,,,,80.08,Tier2
MS_SYN76,MS,3.660148605804281,327.0,110.0,1.0,5.0,0.88,,,,,,91.29,Tier1
MS_SYN77,MS,3.609196444090863,317.0,108.0,0.0,4.0,0.77,,,,,,85.65,Tier1
MS_SYN78,MS,3.25917582356666,311.0,104.0,0.0,3.0,0.7,,,,,,80.16,Tier2
MS_SYN79,MS,3.4458170358138016,306.0,105.0,0.0,3.0,0.71,,,,,,81.25,Tier2
MS_SYN80,MS,3.3241286682114977,309.0,103.0,0.0,1.0,0.65,,,,,,78.22,Tier2
MS_SYN81,MS,3.278458683046888,315.0,108.0,0.0,4.0,0.78,,,,,,84.25,Tier1
MS_SYN82,MS,3.7223158741280784,329.0,109.0,1.0,5.0,0.93,,,,,,93.63,Tier1
MS_SYN83,MS,3.342023361119616,309.0,106.0,1.0,3.0,0.61,,,,,,77.08,Tier2
MS_SYN84,MS,3.517237412838468,317.0,105.0,0.0,3.0,0.75,,,,,,84.02,Tier1
MS_SYN85,MS,3.654016231797888,326.0,111.0,0.0,4.0,0.81,,,,,,88.52,Tier1
MS_SYN86,MS,3.648755124097279,325.0,112.0,1.0,4.0,0.81,,,,,,88.54,Tier1
MS_SYN87,MS,3.3906599472686296,321.0,110.0,1.0,3.0,0.63,,,,,,79.51,Tier2
MS_SYN88,MS,3.573895157528621,325.0,110.0,0.0,5.0,0.9,,,,,,91.52,Tier1
MS_SYN89,MS,3.271657014404337,307.0,102.0,0.0,1.0,0.56,,,,,,74.08,Tier2
MS_SYN90,MS,3.4849186021624305,317.0,106.0,1.0,3.0,0.69,,,,,,81.58,Tier2
MS_SYN91,MS,3.3482294780144133,309.0,109.0,0.0,3.0,0.7,,,,,,81.09,Tier2
MS_SYN92,MS,3.303967870122797,309.0,102.0,0.0,3.0,0.65,,,,,,77.99,Tier2
MS_SYN93,MS,3.377858153709309,316.0,105.0,1.0,3.0,0.72,,,,,,82.05,Tier2
MS_SYN94,MS,3.444847204545465,299.0,102.0,0.0,2.0,0.65,,,,,,77.96,Tier2
MS_SYN95,MS,3.5451153137133526,306.0,103.0,0.0,2.0,0.7,,,,,,81.1,Tier2
MS_SYN96,MS,3.3367108694836016,327.0,110.0,0.0,1.0,0.66,,,,,,80.88,Tier2
MS_SYN97,MS,3.5875537501913586,325.0,112.0,1.0,5.0,0.93,,,,,,93.03,Tier1
MS_SYN98,MS,3.096202075080979,307.0,100.0,0.0,2.0,0.58,,,,,,73.75,Tier2
